task,width,rank,test_mse,recovery_slope,high_low_ratio
sparse,131072,24,0.33329896741908527,-0.8267876911607658,0.07085734683882372
sparse,131072,25,0.3357673263106517,-0.8370385110757312,0.06281822810359394
sparse,131072,26,0.33546040889362033,-0.8470709174179739,0.05558841918495687
sparse,131072,27,0.3331227914907606,-0.8569129302482169,0.04910239874450366
sparse,131072,28,0.33236977355420594,-0.8665877844353368,0.04329734613512429
sparse,131072,29,0.3343900704645447,-0.8761148927622155,0.038113529088907847
sparse,131072,30,0.33633121292406537,-0.8855105904579428,0.033494563549261246
sparse,131072,31,0.33554794272278654,-0.8947887157025007,0.02938756791640926
sparse,131072,32,0.33339824728384093,-0.9039610659367521,0.025743231057834638
sparse,131072,33,0.33315017881790426,-0.913037759331869,0.02251581082664232
sparse,131072,34,0.33521573214604355,-0.9220275232413377,0.01966307749837471
sparse,131072,35,0.3366564648893169,-0.9309379259977809,0.017146214454689685
sparse,131072,36,0.33552603190611946,-0.9397755644225988,0.01492968658910115
sparse,131072,37,0.3336401685662809,-0.948546216470402,0.01298108526686794
sparse,131072,38,0.33383989039546624,-0.9572549662396843,0.01127095722093706
sparse,131072,39,0.3358664102648139,-0.9659063069397313,0.009772623492523853
sparse,131072,40,0.3368320278438643,-0.974504226164509,0.008461993413162493
sparse,131072,41,0.33546417429737146,-0.9830522768819837,0.007317377660281917
sparse,131072,42,0.3338910845941608,-0.9915536368258474,0.006319303586596008
sparse,131072,43,0.33447064170696,-1.0000111584205995,0.005450335311549157
sparse,131072,44,0.33638265481006746,-1.0084274109396665,0.0046949004581399376
sparse,131072,45,0.3369052005851104,-1.016804716259739,0.004039124908813022
sparse,131072,46,0.3353975923218451,-1.0251451793103612,0.0034706765287026748
sparse,131072,47,0.334166292401558,-1.0334507141093687,0.002978618453077219
sparse,131072,48,0.3350526421469425,-1.0417230661093182,0.0025532722489393137
sparse,131072,49,0.33678680445074155,-1.049963831448136,0.002186091029766385
sparse,131072,50,0.3369066275082414,-1.0581744735914291,0.001869542419516949
sparse,131072,0,0.48036199999999996,-0.942,0.045
sparse,262144,1,0.9280694180827502,-0.29044943820224717,0.3524776395114852
sparse,262144,2,0.5077636120798446,-0.25493827160493826,0.4586418643608204
sparse,262144,3,0.32936945829669223,-0.25493827160493826,0.47611796370602133
sparse,262144,4,0.2643078543633655,-0.29044943820224717,0.4634192574898635
sparse,262144,5,0.2688177559903783,-0.346007326007326,0.44084207789738517
sparse,262144,6,0.2882067610304219,-0.4163665559246955,0.4147525860789794
sparse,262144,7,0.2993739628555319,-0.4775010938048017,0.3874841562025358
sparse,262144,8,0.3044783602771493,-0.5282383998342871,0.36007247564581135
sparse,262144,9,0.3103026209113462,-0.569695749537087,0.3330830018410893
sparse,262144,10,0.3174753704705397,-0.603752395510299,0.3068737104731109
sparse,262144,11,0.3215256468143172,-0.6321681298797226,0.2816871471708097
sparse,262144,12,0.3207404919173603,-0.656346225836723,0.2576888128342179
sparse,262144,13,0.3191857698198157,-0.6773396180173195,0.23498724264270887
sparse,262144,14,0.3210460556761506,-0.6959210612779696,0.21364686940189317
sparse,262144,15,0.32491989690375167,-0.712655208287823,0.19369741309734562
sparse,262144,16,0.3262624156393382,-0.7279564560536687,0.17514122355800057
sparse,262144,17,0.3241270811284965,-0.742131591574639,0.15795921948585623
sparse,262144,18,0.3224113509101626,-0.7554101983009714,0.14211577031305786
sparse,262144,19,0.3241074065330313,-0.767966092428709,0.12756273750535443
sparse,262144,20,0.3270985919374438,-0.7799324280449726,0.11424282604746896
sparse,262144,21,0.3274381811972406,-0.791412395885359,0.10209235894574195
sparse,262144,22,0.3250931739063969,-0.8024868627708134,0.09104356359833554
sparse,262144,23,0.3238348584883199,-0.8132198792156629,0.08102644256144889
sparse,262144,24,0.3256851611939933,-0.8236626911607657,0.0719702894593288
sparse,262144,25,0.3280975933885139,-0.8338566928939131,0.06380490184344097
sparse,262144,26,0.3277980349944677,-0.8438356233003268,0.05646153571665776
sparse,262144,27,0.3255140788634433,-0.8536272159625026,0.049873640609600575
sparse,262144,28,0.3247785487717819,-0.8632544511020035,0.04397740916342467
sparse,262144,29,0.32675304340488254,-0.8727365143838373,0.03871217090705823
sparse,262144,30,0.3286501708020253,-0.8820895378263638,0.03402065617045383
sparse,262144,31,0.32788502259209606,-0.8913271772409622,0.02984915275279265
sparse,262144,32,0.3257846070281298,-0.9004610659367521,0.02614757500115141
sparse,262144,33,0.3255424213479905,-0.9095011739660154,0.02286946230559482
sparse,262144,34,0.32756106244829386,-0.9184560946699092,0.019971921647563843
sparse,262144,35,0.32896912572231124,-0.9273332748349902,0.01741552672361151
sparse,262144,36,0.3278646702885802,-0.9361392007862352,0.015164184284217922
sparse,262144,37,0.3260220087453655,-0.9448795498037353,0.01318497665849414
sparse,262144,38,0.32621734333788066,-0.9535593140657713,0.01144798796262717
sparse,262144,39,0.3281977915118983,-0.9621829026844122,0.009926120196594909
sparse,262144,40,0.3291415326508097,-0.970754226164509,0.008594904304468711
sparse,262144,41,0.3278050304679261,-0.9792767666779021,0.007432310293689486
sparse,262144,42,0.32626796755088466,-0.9877536368258475,0.006418559663872385
sparse,262144,43,0.3268344353270988,-0.9961876290088348,0.005535942672463541
sparse,262144,44,0.32870295496927027,-1.0045812570935126,0.004768642350152607
sparse,262144,45,0.32921370065300537,-1.012936791731437,0.004102566661307468
sparse,262144,46,0.3277406024462786,-1.0212562904214724,0.0035251897726089995
sparse,262144,47,0.3265375041388231,-1.0295416232002776,0.0030254030361098454
sparse,262144,48,0.3274037395622977,-1.0377944946807467,0.002593376001540455
sparse,262144,49,0.32909844154942297,-1.0460164630270834,0.0022204275380873226
sparse,262144,50,0.32921562930987874,-1.0542089563500499,0.0018989069601376342
sparse,262144,0,0.47390799999999994,-0.942,0.045
sparse,524288,1,0.9062858499131128,-0.29044943820224717,0.35792832465857
sparse,524288,2,0.4958314901088487,-0.25493827160493826,0.46573426432516296
sparse,524288,3,0.3216216100269245,-0.25493827160493826,0.48348061262931036
sparse,524288,4,0.25809061183176896,-0.29044943820224717,0.4705855346675418
sparse,524288,5,0.26250299578424713,-0.3456227106227106,0.4476592234318808
sparse,524288,6,0.28144489055489197,-0.4156522702104098,0.4211662858637059
sparse,524288,7,0.2923555429920756,-0.4765010938048017,0.3934761792365956
sparse,524288,8,0.297344009876299,-0.5269883998342871,0.36564060671249915
sparse,524288,9,0.3030348861732601,-0.5682251613017929,0.3382337699107969
sparse,524288,10,0.31004229814183215,-0.6020857288436324,0.31161918022269514
sparse,524288,11,0.3139997818360969,-0.6303260246165647,0.28604313398272946
sparse,524288,12,0.31323445199166294,-0.654346225836723,0.2616736913832006
sparse,524288,13,0.31171730798349967,-0.6751967608744622,0.2386210659825446
sparse,524288,14,0.31353527330700554,-0.6936483340052424,0.2169506869699637
sparse,524288,15,0.3173196461437904,-0.7102639039399969,0.1966927339184386
sparse,524288,16,0.3186316792196969,-0.7254564560536686,0.17784959299446448
sparse,524288,17,0.31654695882324824,-0.7395315915746391,0.16040188782842102
sparse,524288,18,0.31487196630521497,-0.7527178906086637,0.1443134368642907
sparse,524288,19,0.31652903886646233,-0.7651883146509312,0.1295353571574991
sparse,524288,20,0.3194509462812795,-0.7770752851878299,0.11600946768737827
sparse,524288,21,0.31978311205322996,-0.7884813614026005,0.10367110676449054
sparse,524288,22,0.31749331279638454,-0.7994868627708134,0.0924514537570727
sparse,524288,23,0.316264796775525,-0.8101553630866306,0.08227942878662595
sparse,524288,24,0.318072290345542,-0.8205376911607658,0.07308323207983389
sparse,524288,25,0.3204287598669921,-0.8306748747120949,0.06479157558328799
sparse,524288,26,0.320136527184797,-0.8406003291826798,0.05733465224835866
sparse,524288,27,0.31790620139384085,-0.8503415016767883,0.05064488247469749
sparse,524288,28,0.3171881303485308,-0.8599211177686701,0.04465747219172505
sparse,524288,29,0.3191167958257542,-0.8693581360054589,0.039310812725208616
sparse,524288,30,0.32096988301598567,-0.8786684851947849,0.03454674879164642
sparse,524288,31,0.3202228332244059,-0.8878656387794238,0.030310737589176046
sparse,524288,32,0.31817167539108576,-0.8969610659367521,0.02655191894446819
sparse,524288,33,0.3179353516550183,-0.9059645886001617,0.023223113784547316
sparse,524288,34,0.31990706087671605,-0.9148846660984806,0.020280765796752975
sparse,524288,35,0.3212824361224172,-0.9237286236721995,0.01768483899253334
sparse,524288,36,0.32020394068228447,-0.9325028371498716,0.015398681979334696
sparse,524288,37,0.31840446430381897,-0.9412128831370687,0.013388868050120338
sparse,524288,38,0.3185953958807057,-0.9498636618918582,0.011625018704317282
sparse,524288,39,0.32052975736938316,-0.9584594984290931,0.010079616900665963
sparse,524288,40,0.3214516078093653,-0.9670042261645091,0.008727815195774927
sparse,524288,41,0.32014644341029047,-0.9755012564738205,0.007547242927097055
sparse,524288,42,0.31864539433123673,-0.9839536368258475,0.006517815741148763
sparse,524288,43,0.31919876041123796,-0.9923640995970701,0.005621550033377926
sparse,524288,44,0.32102377478216226,-1.0007351032473588,0.0048423842421652765
sparse,524288,45,0.3215227090777702,-1.0090688672031352,0.004166008413801913
sparse,524288,46,0.3200841101114784,-1.0173674015325833,0.0035797030165153243
sparse,524288,47,0.3189092030514219,-1.0256325322911868,0.003072187619142472
sparse,524288,48,0.31975531421063275,-1.0338659232521754,0.0026334797541415957
sparse,524288,49,0.3214105463364247,-1.042069094606031,0.0022547640464082607
sparse,524288,50,0.3215250896294772,-1.0502434391086706,0.0019282715007583192
sparse,524288,0,0.4674539999999999,-0.942,0.045
sparse,1048576,1,0.8845133482447014,-0.29044943820224717,0.36337900980565485
sparse,1048576,2,0.4839067458053368,-0.25493827160493826,0.47282666428950554
sparse,1048576,3,0.31387929500776973,-0.25493827160493826,0.49084326155259933
sparse,1048576,4,0.25187779590066284,-0.29044943820224717,0.47775181184522014
sparse,1048576,5,0.256191924411858,-0.34523809523809523,0.45447636896637644
sparse,1048576,6,0.2746861819368552,-0.41493798449612407,0.4275799856484324
sparse,1048576,7,0.2853398897539258,-0.4755010938048017,0.39946820227065544
sparse,1048576,8,0.29021211869794344,-0.5257383998342872,0.37120873777918695
sparse,1048576,9,0.2957693647354191,-0.5667545730664988,0.34338453798050445
sparse,1048576,10,0.30261123790425665,-0.6004190621769657,0.3163646499722793
sparse,1048576,11,0.30647576127474757,-0.6284839193534069,0.2903991207946492
sparse,1048576,12,0.3057301146046158,-0.652346225836723,0.2656585699321834
sparse,1048576,13,0.3042504270759302,-0.6730539037316051,0.2422548893223803
sparse,1048576,14,0.30602596647135727,-0.6913756067325151,0.22025450453803422
sparse,1048576,15,0.30972077869648235,-0.7078725995921709,0.19968805473953158
sparse,1048576,16,0.3110022447413762,-0.7229564560536687,0.18055796243092842
sparse,1048576,17,0.3089680661292474,-0.736931591574639,0.1628445561709858
sparse,1048576,18,0.30733374659513324,-0.750025582916356,0.14651110341552356
sparse,1048576,19,0.308951777850016,-0.7624105368731534,0.13150797680964374
sparse,1048576,20,0.311804354577613,-0.774218142330687,0.11777610932728759
sparse,1048576,21,0.31212904895478527,-0.7855503269198418,0.10524985458323913
sparse,1048576,22,0.3098944139908265,-0.7964868627708134,0.09385934391580984
sparse,1048576,23,0.30869565727116566,-0.8070908469575984,0.08353241501180299
sparse,1048576,24,0.3104603048171888,-0.8174126911607658,0.07419617470033897
sparse,1048576,25,0.31276077761479537,-0.8274930565302767,0.06577824932313502
sparse,1048576,26,0.312475839115958,-0.8373650350650327,0.05820776878005955
sparse,1048576,27,0.3102991143886117,-0.847055787391074,0.05141612433979441
sparse,1048576,28,0.30959847513226074,-0.8565877844353368,0.045337535220025434
sparse,1048576,29,0.31148128601337427,-0.8659797576270805,0.039909454543359
sparse,1048576,30,0.3132903091977672,-0.8752474325632059,0.035072841412839
sparse,1048576,31,0.31256133551304255,-0.8844041003178853,0.030772322425559436
sparse,1048576,32,0.31055941445108576,-0.8934610659367521,0.026956262887784962
sparse,1048576,33,0.3103289329327065,-0.902428003234308,0.023576765263499815
sparse,1048576,34,0.31225369167663686,-0.9113132375270521,0.020589609945942108
sparse,1048576,35,0.3135963613281468,-0.9201239725094088,0.017954151261455168
sparse,1048576,36,0.3125438092652443,-0.9288664735135079,0.015633179674451467
sparse,1048576,37,0.3107875023097053,-0.937546216470402,0.013592759441746536
sparse,1048576,38,0.31097401593641405,-0.9461680097179452,0.011802049446007393
sparse,1048576,39,0.3128622765519292,-0.9547360941737739,0.01023311360473702
sparse,1048576,40,0.31376222279724897,-0.9632542261645091,0.008860726087081145
sparse,1048576,41,0.31248838332890383,-0.9717257462697388,0.007662175560504625
sparse,1048576,42,0.3110233358325761,-0.9801536368258474,0.00661707181842514
sparse,1048576,43,0.3115635885181601,-0.9885405701853054,0.005707157394292311
sparse,1048576,44,0.3133450864395533,-0.996888949401205,0.0049161261341779455
sparse,1048576,45,0.3138321986547622,-1.0052009426748332,0.004229450166296359
sparse,1048576,46,0.3124280886916241,-1.0134785126436945,0.003634216260421649
sparse,1048576,47,0.31128136306823834,-1.021723441382096,0.0031189722021750985
sparse,1048576,48,0.31210734055289546,-1.029937351823604,0.002673583506742737
sparse,1048576,49,0.31372309378347546,-1.0381217261849782,0.002289100554729199
sparse,1048576,50,0.3138349839295158,-1.0462779218672913,0.0019576360413790044
sparse,1048576,0,0.46099999999999997,-0.942,0.045
dense,1024,1,1.5385399031807447,-0.32517241379310347,0.3331275345026499
dense,1024,2,0.9011789678013497,-0.2853846153846154,0.45567830573430507
dense,1024,3,0.639046663739849,-0.27,0.4955743828180791
dense,1024,4,0.5456362827516285,-0.2853846153846154,0.49487833709002665
dense,1024,5,0.5510205140630865,-0.3290185676392573,0.47976310667967376
dense,1024,6,0.5755247869608893,-0.3830252100840336,0.4589047122437143
dense,1024,7,0.5911332599878252,-0.4510975609756098,0.43570293885134365
dense,1024,8,0.6024009721411735,-0.5104909897461042,0.41162712632197224
dense,1024,9,0.6146224661553097,-0.5610895868162673,0.3873985494949602
dense,1024,10,0.6248455457158849,-0.603764565329299,0.3634252130585012
dense,1024,11,0.6287390622895549,-0.6399119962588402,0.3399670375475509
dense,1024,12,0.6285273534527277,-0.6708966695455049,0.3172022530159069
dense,1024,13,0.630497807170495,-0.6978615530978411,0.2952567562991147
dense,1024,14,0.636442677106518,-0.7217044096050895,0.2742189940665693
dense,1024,15,0.6417040657443983,-0.743111556682756,0.2541487697620584
dense,1024,16,0.642365053396108,-0.7626028434560651,0.23508320784876402
dense,1024,17,0.6409436972628935,-0.780572049184187,0.21704119305901426
dense,1024,18,0.6425822701303585,-0.7973189624658515,0.2000268698011378
dense,1024,19,0.6476414779624536,-0.8130735772125931,0.18403249249193465
dense,1024,20,0.6514477912949622,-0.8280139417221162,0.16904079027951885
dense,1024,21,0.6512335568916314,-0.8422792209997485,0.15502694906987818
dense,1024,22,0.6500351495962577,-0.8559792522299525,0.14196028174881445
dense,1024,23,0.6521119410955016,-0.8692015617315016,0.12980563876087223
dense,1024,24,0.6568051932133808,-0.8820165499482095,0.11852459928797691
dense,1024,25,0.6596936967984494,-0.8944813517762833,0.10807647517218341
dense,1024,26,0.6590917238147807,-0.9066427343923095,0.09841915393970264
dense,1024,27,0.6583640467286528,-0.9185392911565209,0.08950980297787668
dense,1024,28,0.6609051521501087,-0.9302031168498688,0.08130545360409419
dense,1024,29,0.6652679196558249,-0.9416610977053526,0.0737634811417276
dense,1024,30,0.6674256520420012,-0.9529359130211619,0.06684199498646091
dense,1024,31,0.6666544750793376,-0.9640468190631237,0.0605001508760884
dense,1024,32,0.6664565232443582,-0.9750102673079962,0.05469839607904974
dense,1024,33,0.6693762106365506,-0.9858403956442959,0.049398656929966575
dense,1024,34,0.6733749625557119,-0.9965494214028562,0.04456447702076401
dense,1024,35,0.674922046362352,-1.0071479579691216,0.04016111337237303
dense,1024,36,0.6741273141857024,-1.0176452714876296,0.03615559704166426
dense,1024,37,0.6744634285948355,-1.0280494902818655,0.03251676384409314
dense,1024,38,0.6776559421446412,-1.0383677767086732,0.029215260181500797
dense,1024,39,0.6812539478092903,-1.048606468981422,0.026223528346395523
dense,1024,40,0.682293766280585,-1.0587711988406925,0.023515775120630144
dense,1024,41,0.6815869819866703,-1.0688669896885028,0.021067926990917578
dense,1024,42,0.6824354410487351,-1.0788983388326425,0.018857574860369406
dense,1024,43,0.685795082665116,-1.0888692867386143,0.016863910739250323
dense,1024,44,0.688966822449228,-1.0987834756044723,0.015067658545057339
dense,1024,45,0.6895977289103911,-1.108644199118538,0.013451000827950154
dense,1024,46,0.6890668576553677,-1.1184544449020082,0.011997502958944242
dense,1024,47,0.6903889910859708,-1.1282169308554002,0.010692036071894133
dense,1024,48,0.6938164453415193,-1.1379341364028281,0.009520699833167478
dense,1024,49,0.6965510716260122,-1.147608329448377,0.008470745922292546
dense,1024,50,0.6968689292210622,-1.1572415897145911,0.007530502940211278
dense,1024,0,0.74556,-1.202,0.066
dense,2048,1,1.5080704881042541,-0.32517241379310347,0.3390062556997555
dense,2048,2,0.8833154860757599,-0.2853846153846154,0.4637196876002046
dense,2048,3,0.6263737257986632,-0.27,0.504319813103104
dense,2048,4,0.5348212317083241,-0.2853846153846154,0.5036114842151448
dense,2048,5,0.540113080803654,-0.3286339522546419,0.48822951444460916
dense,2048,6,0.5641449717801644,-0.38231092436974795,0.467003030695074
dense,2048,7,0.5794536448903228,-0.4500975609756098,0.44339181424283797
dense,2048,8,0.5905053375859409,-0.5092409897461042,0.4188911344335365
dense,2048,9,0.6024909211297986,-0.5596189985809732,0.3942349944860477
dense,2048,10,0.6125165828617153,-0.6020978986626323,0.36983859917129824
dense,2048,11,0.6163365822777138,-0.6380698909956822,0.3459664558572136
dense,2048,12,0.6161316414911128,-0.6688966695455049,0.32279993983383465
dense,2048,13,0.6180655635731152,-0.6957186959549839,0.3004671696455697
dense,2048,14,0.6238954191178673,-0.7194316823323623,0.2790581527853911
dense,2048,15,0.62905499716449,-0.7407202523349299,0.2586337480519771
dense,2048,16,0.6297044748416445,-0.760102843456065,0.23923173504609516
dense,2048,17,0.6283124069782152,-0.7779720491841869,0.2208713317600557
dense,2048,18,0.6299199330892281,-0.7946266547735439,0.20355675573880494
dense,2048,19,0.6348806842388496,-0.8102957994348153,0.18728012471238056
dense,2048,20,0.6386130862111753,-0.8251567988649733,0.1720238630491574
dense,2048,21,0.6384039452868348,-0.8393481865169898,0.15776271875934664
dense,2048,22,0.6372299158111154,-0.8529792522299525,0.14446546319144057
dense,2048,23,0.6392665881069439,-0.8661370456024694,0.13209632650371117
dense,2048,24,0.6438681908080698,-0.8788915499482095,0.1206162098636471
dense,2048,25,0.6467004961604861,-0.8912995335944651,0.10998370708698665
dense,2048,26,0.646110943776349,-0.9034074402746625,0.10015596253863858
dense,2048,27,0.6453981188353385,-0.9152535768708066,0.0910893877363098
dense,2048,28,0.6478897354364163,-0.9268697835165355,0.08274025572651938
dense,2048,29,0.6521671448037442,-0.9382827193269742,0.07506518963246396
dense,2048,30,0.6542828666757079,-0.9495148603895829,0.06802155960386905
dense,2048,31,0.6535272697951445,-0.9605852806015853,0.06156780059743114
dense,2048,32,0.6533335966709978,-0.9715102673079962,0.05566366189220944
dense,2048,33,0.6561962095441353,-0.9823038102784423,0.05027039793461304
dense,2048,34,0.6601166387622516,-0.9929779928314276,0.04535090896818925
dense,2048,35,0.6616336104449787,-1.0035433068063309,0.040869838902473726
dense,2048,36,0.6608548172333129,-1.014008907851266,0.03679363698945833
dense,2048,37,0.6611846083982771,-1.0243828236151988,0.033090589088400665
dense,2048,38,0.6643145924329693,-1.0346721245347603,0.02973082359646846
dense,2048,39,0.6678420779869363,-1.044883064726103,0.026686296493684855
dense,2048,40,0.668861688642559,-1.0550211988406923,0.023930759387464796
dense,2048,41,0.6681690441397437,-1.0650914794844213,0.021439713937816126
dense,2048,42,0.6690010370724436,-1.0750983388326425,0.019190355593199454
dense,2048,43,0.6722948020256166,-1.0850457573268495,0.01716150916406062
dense,2048,44,0.6754043520361291,-1.0949373217583185,0.015333558401734823
dense,2048,45,0.6760230434123328,-1.104776274590236,0.013688371430796332
dense,2048,46,0.6755028033674496,-1.1145655560131191,0.0122092235993962
dense,2048,47,0.6767991076302844,-1.1243078399463093,0.010880719061398147
dense,2048,48,0.6801593092231588,-1.1340055649742566,0.009688712183164552
dense,2048,49,0.6828403053410093,-1.1436609610273243,0.008620229673862414
dense,2048,50,0.6831520692596262,-1.1532760724732118,0.007663394168567947
dense,2048,0,0.736404,-1.202,0.066
dense,4096,1,1.477618256064101,-0.32517241379310347,0.3448849768968611
dense,4096,2,0.8654634597077285,-0.2853846153846154,0.47176106946610413
dense,4096,3,0.6137093793756461,-0.27,0.513065243388129
dense,4096,4,0.5240130538795548,-0.2853846153846154,0.5123446313402629
dense,4096,5,0.5292113752230008,-0.32824933687002655,0.4966959222095446
dense,4096,6,0.5527700660383932,-0.38159663865546223,0.47510134914643365
dense,4096,7,0.5677783255519048,-0.4490975609756098,0.4510806896343323
dense,4096,8,0.5786135214832276,-0.5079909897461042,0.4261551425451007
dense,4096,9,0.590362812711555,-0.5581484103456791,0.40107143947713525
dense,4096,10,0.6001907441959707,-0.6004312319959656,0.37625198528409537
dense,4096,11,0.6039369661052623,-0.6362277857325244,0.35196587416687625
dense,4096,12,0.6037385730735498,-0.6668966695455049,0.3283976266517624
dense,4096,13,0.605635774695212,-0.6935758388121268,0.30567758299202463
dense,4096,14,0.6113504522007283,-0.717158955059635,0.28389731150421293
dense,4096,15,0.6164080764641239,-0.7383289479871038,0.26311872634189576
dense,4096,16,0.6170459178208677,-0.7576028434560651,0.2433802622434263
dense,4096,17,0.6156830259197968,-0.775372049184187,0.22470147046109715
dense,4096,18,0.6172594047887646,-0.7919343470812361,0.20708664167647206
dense,4096,19,0.6221216088188792,-0.8075180216570376,0.19052775693282648
dense,4096,20,0.6257800176070395,-0.8222996560078305,0.17500693581879598
dense,4096,21,0.6255758957762505,-0.8364171520342313,0.16049848844881506
dense,4096,22,0.6244261762030459,-0.8499792522299525,0.14697064463406673
dense,4096,23,0.626422667038081,-0.8630725294734372,0.13438701424655008
dense,4096,24,0.6309325630456656,-0.8757665499482096,0.12270782043931729
dense,4096,25,0.6337086172945487,-0.888117715412647,0.11189093900178988
dense,4096,26,0.6331314365554238,-0.9001721461570154,0.1018927711375745
dense,4096,27,0.6324334183017626,-0.9119678625850922,0.09266897249474292
dense,4096,28,0.6348755037597127,-0.9235364501832022,0.08417505784894458
dense,4096,29,0.6390675154874192,-0.9349043409485959,0.07636689812320034
dense,4096,30,0.6411411898924042,-0.946093807758004,0.06920112422127718
dense,4096,31,0.6404011384507227,-0.9571237421400468,0.06263545031877388
dense,4096,32,0.6402117114937789,-0.9680102673079962,0.05662892770536915
dense,4096,33,0.6430172192185634,-0.9787672249125886,0.051142138939259514
dense,4096,34,0.6468592968565818,-0.9894065642599991,0.0461373409156145
dense,4096,35,0.6483461291407353,-0.9999386556435402,0.041578564432574426
dense,4096,36,0.6475832490936984,-1.0103725442149023,0.03743167693725241
dense,4096,37,0.6479066925720521,-1.0207161569485323,0.0336644143327082
dense,4096,38,0.6509741239026482,-1.0309764723608472,0.030246387011436122
dense,4096,39,0.654431067316399,-1.0411596604707838,0.027149064640974187
dense,4096,40,0.6554304492014277,-1.0512711988406924,0.024345743654299444
dense,4096,41,0.6547519245326424,-1.0613159692803396,0.02181150088471467
dense,4096,42,0.6555674323071444,-1.0712983388326425,0.019523136326029502
dense,4096,43,0.6587953024332235,-1.0812222279150847,0.017459107588870922
dense,4096,44,0.6618426453135341,-1.0910911679121647,0.015599458258412306
dense,4096,45,0.6624491050028107,-1.1009083500619343,0.013925742033642512
dense,4096,46,0.6619394802725673,-1.1106766671242303,0.012420944239848157
dense,4096,47,0.6632099401344453,-1.1203987490372185,0.011069402050902162
dense,4096,48,0.6665028744532203,-1.1300769935456851,0.009856724533161625
dense,4096,49,0.6691302263774598,-1.1397135926062718,0.008769713425432283
dense,4096,50,0.6694358831427526,-1.1493105552318326,0.007796285396924617
dense,4096,0,0.7272479999999999,-1.202,0.066
dense,8192,1,1.447182287512638,-0.32517241379310347,0.3507636980939667
dense,8192,2,0.8476222756654904,-0.2853846153846154,0.4798024513320036
dense,8192,3,0.6010531646969741,-0.27,0.5218106736731538
dense,8192,4,0.5132113814462614,-0.2853846153846154,0.5210777784653811
dense,8192,5,0.5183150908052442,-0.3278647214854112,0.5051623299744801
dense,8192,6,0.541399807007676,-0.3808823529411765,0.4831996675977933
dense,8192,7,0.5561070720856592,-0.4480975609756098,0.4587695650258266
dense,8192,8,0.5667253194891122,-0.5067409897461043,0.4334191506566649
dense,8192,9,0.5782379569910493,-0.556677822110385,0.4079078844682228
dense,8192,10,0.5878678625281699,-0.598764565329299,0.38266537139689244
dense,8192,11,0.5915400605142591,-0.6343856804693665,0.3579652924765389
dense,8192,12,0.5913480067311699,-0.6648966695455049,0.3339953134696902
dense,8192,13,0.5932083091728361,-0.6914329816692697,0.31088799633847963
dense,8192,14,0.5988076537487479,-0.7148862277869077,0.2887364702230347
dense,8192,15,0.6037631886998439,-0.7359376436392777,0.26760370463181443
dense,8192,16,0.6043892741517016,-0.755102843456065,0.24752878944075743
dense,8192,17,0.6030554519156773,-0.772772049184187,0.22853160916213858
dense,8192,18,0.6046005884344792,-0.7892420393889285,0.2106165276141392
dense,8192,19,0.6093641597477779,-0.8047402438792598,0.1937753891532724
dense,8192,20,0.6129484979065885,-0.8194425131506876,0.17799000858843456
dense,8192,21,0.6127493247646382,-0.8334861175514726,0.16323425813828352
dense,8192,22,0.611623850811384,-0.8469792522299525,0.14947582607669285
dense,8192,23,0.6135801012599422,-0.8600080133444049,0.136677701989389
dense,8192,24,0.6179982363623566,-0.8726415499482095,0.12479943101498747
dense,8192,25,0.620717989466203,-0.8849358972308287,0.11379817091659312
dense,8192,26,0.6201531340373645,-0.8969368520393683,0.10362957973651044
dense,8192,27,0.6194698794459502,-0.908682148299378,0.09424855725317605
dense,8192,28,0.6218623937029187,-0.9202031168498688,0.08560985997136977
dense,8192,29,0.6259689704036737,-0.9315259625702175,0.07766860661393671
dense,8192,30,0.6280005623664353,-0.942672755126425,0.07038068883868531
dense,8192,31,0.627276023574344,-0.9536622036785084,0.06370310004011662
dense,8192,32,0.6270908119825414,-0.9645102673079962,0.05759419351852885
dense,8192,33,0.6298391855687967,-0.975230639546735,0.05201387994390598
dense,8192,34,0.633602884293123,-0.9858351356885705,0.046923772863039746
dense,8192,35,0.6350595513636413,-0.9963340044807495,0.042287289962675126
dense,8192,36,0.6343125600615804,-1.0067361805785386,0.038069716885046484
dense,8192,37,0.634629632718916,-1.0170494902818656,0.034238239577015724
dense,8192,38,0.637634489397388,-1.0272808201869341,0.030761950426403784
dense,8192,39,0.6410208698202963,-1.0374362562154646,0.02761183278826352
dense,8192,40,0.6420000031012079,-1.0475211988406925,0.024760727921134096
dense,8192,41,0.6413355793773837,-1.057540459076258,0.022183287831613215
dense,8192,42,0.6421345839831797,-1.0674983388326424,0.01985591705885955
dense,8192,43,0.6452965420903164,-1.0773986985033202,0.017756706013681223
dense,8192,44,0.6482816614126587,-1.0872450140660106,0.015865358115089788
dense,8192,45,0.6488758737014928,-1.0970404255336323,0.014163112636488692
dense,8192,46,0.6483768492410334,-1.1067877782353415,0.012632664880300114
dense,8192,47,0.6496214502839683,-1.1164896581281274,0.011258085040406178
dense,8192,48,0.6528471034991467,-1.1261484221171139,0.010024736883158698
dense,8192,49,0.655420797953458,-1.135766224185219,0.008919197177002151
dense,8192,50,0.6557203348097491,-1.1453450379904533,0.007929176625281286
dense,8192,0,0.718092,-1.202,0.066
dense,16384,1,1.416761712111674,-0.32517241379310347,0.3566424192910722
dense,16384,2,0.829791353723585,-0.2853846153846154,0.4878438331979031
